ticker,price,avg_share_volume20,avg_dollar_volume20,median_dollar_volume20,adr20_pct,tradable,rejection_reason,name,exchange
UAVS,0.97,1980175.0,2036275.0,1652642.0,7.68,False,PRICE|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"AgEagle Aerial Systems, Inc. Common Stock",NYSE American
BTT,22.25,89950.0,2028093.0,1451474.0,0.67,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,BlackRock Municipal 2030 Target Term Trust,NYSE
BOXL,5.69,296190.0,2020324.0,245693.0,13.59,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Boxlight Corporation - Class A Common Stock,NASDAQ
TRDA,6.8,278660.0,2008234.0,1890602.0,6.05,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Entrada Therapeutics, Inc. - Common Stock",NASDAQ
OCS,10.56,161150.0,2006196.0,1948528.0,4.19,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Oculis Holding AG - Ordinary shares,NASDAQ
PROK,1.8,1177955.0,2005632.0,1903478.0,6.78,False,PRICE|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,ProKidney Corp. - Class A Ordinary Shares,NASDAQ
PRQR,1.86,908060.0,1998586.0,1548228.0,6.2,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,ProQR Therapeutics N.V. - Ordinary Shares,NASDAQ
MGRT,120.43,19610.0,1987977.0,1363502.0,5.64,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Mega Fortune Company Limited - Ordinary Shares,NASDAQ
QSI,0.74,2547210.0,1985658.0,1247505.0,6.01,False,PRICE|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Quantum-Si Incorporated - Class A Common Stock,NASDAQ
VVR,2.94,675700.0,1982784.0,1959223.0,0.82,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,Invesco Senior Income Trust Common Stock (DE),NYSE
NWAX,10.12,195120.0,1980651.0,271182.0,0.22,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,New America Acquisition I Corp. Class A Common Stock,NYSE
NOA,13.49,146325.0,1978439.0,1008615.0,2.75,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,North American Construction Group Ltd. Common Shares (no par),NYSE
ATOM,4.15,442885.0,1972142.0,1896429.0,5.35,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Atomera Incorporated - Common Stock,NASDAQ
NNNN,6.34,262195.0,1965735.0,1663414.0,13.97,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Anbio Biotechnology - Class A Ordinary Shares,NASDAQ
LILAP,20.71,95835.0,1963848.0,1276666.0,1.95,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,Liberty Latin America Ltd. - 9.0% Fixed Rate Cumulative Perpetual Redeemable Series A Preference Shares,NASDAQ
BOC,13.57,142120.0,1956906.0,1952310.0,3.04,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Boston Omaha Corporation Class A Common Stock,NYSE
RCKY,44.19,43380.0,1956563.0,1816910.0,3.05,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Rocky Brands, Inc. - Common Stock",NASDAQ
RFIL,10.32,175505.0,1947645.0,1897396.0,5.27,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"RF Industries, Ltd. - Common Stock",NASDAQ
VACI,6.88,192515.0,1938806.0,521560.0,7.09,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Viking Acquisition Corp. I Class A Ordinary Shares,NYSE
PACK,3.95,409615.0,1936306.0,1940565.0,4.12,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Ranpak Holdings Corp Class A Common Stock,NYSE
NVA,6.14,336375.0,1935198.0,1733789.0,7.0,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Nova Minerals Corp Common Stock,NYSE American
APUR,10.03,192950.0,1933583.0,1001.0,0.02,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,Aperture AC - Class A Ordinary Shares,NASDAQ
NPCE,14.04,133590.0,1931370.0,1996701.0,4.11,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Neuropace, Inc. - Common Stock",NASDAQ
GLSI,15.45,118125.0,1930536.0,1614599.0,8.37,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Greenwich LifeSciences, Inc. - Common stock",NASDAQ
OPTU,1.02,2017375.0,1930286.0,1671598.0,8.54,False,PRICE|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Optimum Communications, Inc. Class A common stock",NYSE
IFRX,2.09,858995.0,1925625.0,1230612.0,7.02,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,InflaRx N.V. - Common Stock,NASDAQ
MOBI,10.01,169675.0,1925156.0,1323165.0,8.13,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Mobia Medical, Inc. - Common Stock",NASDAQ
MGNX,4.0,464340.0,1919844.0,1786913.0,5.2,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"MacroGenics, Inc. - Common Stock",NASDAQ
BME,44.22,42180.0,1919117.0,1900841.0,1.22,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,Blackrock Health Sciences Trust,NYSE
JAKK,24.17,76230.0,1910787.0,1526191.0,2.86,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"JAKKS Pacific, Inc. - Common Stock",NASDAQ
MEVO,10.02,190520.0,1908132.0,65569.0,0.65,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,M Evo Global Acquisition Corp II - Class A Ordinary Shares,NASDAQ
XTNT,0.35,5031705.0,1904609.0,136131.0,12.05,False,PRICE|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Xtant Medical Holdings, Inc. Common Stock",NYSE American
WBUY,0.9,2109570.0,1902682.0,34292.0,8.84,False,PRICE|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,WEBUY GLOBAL LTD. - Class A Ordinary Shares,NASDAQ
THM,2.4,720060.0,1902681.0,1971088.0,4.94,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"International Tower Hill Mines, Ltd. Ordinary Shares (Canada)",NYSE American
FF,5.47,351345.0,1902215.0,1815889.0,3.9,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,FutureFuel Corp.  Common shares,NYSE
RICK,29.09,62880.0,1892156.0,1665563.0,3.55,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"RCI Hospitality Holdings, Inc. - Common Stock",NASDAQ
VEL,17.97,104465.0,1890428.0,1804990.0,2.33,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Velocity Financial, Inc. Common Stock",NYSE
AVBH,31.57,59310.0,1889657.0,1861623.0,1.94,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,"Avidbank Holdings, Inc. - Common Stock",NASDAQ
MVBF,31.33,61975.0,1882981.0,1644023.0,2.5,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,MVB Financial Corp. - Common Stock,NASDAQ
FXHO,12.32,176600.0,1881009.0,1383920.0,13.69,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,UTime Limited - Class A Ordinary Shares,NASDAQ
EVEX,2.11,796830.0,1880246.0,1822284.0,5.37,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Eve Holding, Inc. Common Stock",NYSE
BUI,26.51,70020.0,1878761.0,1706940.0,1.31,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,"BlackRock Utility, Infrastructure & Power Opportunities Trust",NYSE
KROS,11.08,170760.0,1870235.0,1713323.0,4.26,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Keros Therapeutics, Inc. - common stock",NASDAQ
DSAC,10.18,183735.0,1870214.0,151580.0,0.05,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,Daedalus Special Acquisition Corp. - Class A Ordinary Shares,NASDAQ
CMTV,40.49,45440.0,1855613.0,1285277.0,4.13,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Community Bancorp.  - Common stock,NASDAQ
ITG,13.71,144885.0,1854877.0,1760152.0,6.77,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"ITG, Inc. - Class A Common Stock",NASDAQ
CNL,14.07,119740.0,1850843.0,1839006.0,5.76,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Collective Mining Ltd. - Common Stock,NASDAQ
WATT,11.33,154290.0,1847002.0,1854851.0,6.34,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Energous Corporation - Common Stock,NASDAQ
MAKO,10.08,179005.0,1846449.0,1628113.0,4.36,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Mako Mining Corp - Common Stock,NASDAQ
NUCL,6.26,261840.0,1842587.0,1730873.0,6.45,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Eagle Nuclear Energy Corp. - Common stock,NASDAQ
PKBK,34.72,53520.0,1830309.0,1502507.0,2.22,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Parke Bancorp, Inc. - Common Stock",NASDAQ
NCDL,12.15,148005.0,1830185.0,1737173.0,1.95,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,Nuveen Churchill Direct Lending Corp. Common Stock,NYSE
SSP,3.16,560915.0,1824528.0,1678821.0,5.39,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,E.W. Scripps Company (The) - Class A Common Stock,NASDAQ
GLRE,14.97,119030.0,1820986.0,1734306.0,2.13,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Greenlight Reinsurance, Ltd. - Class A Ordinary Shares",NASDAQ
FVN,10.3,148065.0,1819062.0,798224.0,17.04,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Future Vision II Acquisition Corporation - Ordinary Shares,NASDAQ
IQI,9.85,180360.0,1808124.0,1750556.0,0.99,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,Invesco Quality Municipal Income Trust Common Stock,NYSE
WTBA,29.37,62430.0,1805462.0,1339551.0,2.27,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,West Bancorporation - Common Stock,NASDAQ
SNDL,1.34,1333505.0,1801735.0,1557786.0,4.15,False,PRICE|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,SNDL Inc. - Common Shares,NASDAQ
VMO,9.38,187605.0,1797527.0,1856535.0,0.8,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,Invesco Municipal Opportunity Trust Common Stock,NYSE
DEFT,0.58,3061660.0,1796961.0,1820180.0,8.96,False,PRICE|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Defi Technologies, Inc. - Common Stock",NASDAQ
FRBA,17.93,98385.0,1793359.0,1525992.0,2.67,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,First Bank  - Common Stock,NASDAQ
IGIC,25.99,67255.0,1787931.0,1587422.0,2.46,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,International General Insurance Holdings Ltd. - Ordinary Shares,NASDAQ
TGL,2.73,642575.0,1780635.0,185645.0,10.1,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Treasure Global Inc. - Common Stock,NASDAQ
PNNT,3.58,479345.0,1775643.0,1686796.0,2.43,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,PennantPark Investment Corporation Common Stock,NYSE
PLX,2.64,704865.0,1773253.0,1626727.0,3.91,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Protalix BioTherapeutics, Inc. (DE) Common Stock",NYSE American
CCU,11.64,147435.0,1771233.0,1755217.0,2.78,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Compania Cervecerias Unidas, S.A. Common Stock",NYSE
RMR,19.02,90125.0,1770207.0,1774017.0,1.93,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,The RMR Group Inc. - Class A Common Stock,NASDAQ
GRNQ,12.11,114830.0,1767677.0,146655.0,16.77,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Greenpro Capital Corp. - Common Stock,NASDAQ
FSTR,37.59,46700.0,1763359.0,1794394.0,3.09,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,L.B. Foster Company - Common Stock,NASDAQ
MIST,0.98,1600040.0,1761274.0,1801859.0,5.88,False,PRICE|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Milestone Pharmaceuticals Inc. - Common Shares,NASDAQ
ACH,1.08,1516715.0,1761101.0,1197550.0,9.21,False,PRICE|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Accendra Health, Inc. Common Stock",NYSE
TOP,14.63,118205.0,1758370.0,1463333.0,8.86,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,TOP Financial Group Limited - Class A Ordinary Shares,NASDAQ
GSUN,0.22,5935890.0,1753965.0,390942.0,25.9,False,PRICE|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Golden Sun Technology Group Limited - Class A Ordinary Shares,NASDAQ
CZNC,25.97,68075.0,1753620.0,1784182.0,1.89,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,Citizens & Northern Corp - Common Stock,NASDAQ
REFI,10.73,163575.0,1743974.0,1551386.0,1.87,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,"Chicago Atlantic Real Estate Finance, Inc. - Common Stock",NASDAQ
GGT,4.03,427045.0,1743198.0,1709042.0,0.93,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,"Gabelli Multi-Media Trust, Inc. (The) Common Stock",NYSE
TSBK,46.47,37670.0,1738857.0,1673916.0,2.35,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Timberland Bancorp, Inc. - Common Stock",NASDAQ
LCUT,8.58,187780.0,1735981.0,1582302.0,5.52,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Lifetime Brands, Inc. - Common Stock",NASDAQ
CBNK,36.25,47270.0,1728757.0,1749807.0,1.99,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,"Capital Bancorp, Inc. - Common Stock",NASDAQ
BGR,17.63,99880.0,1727962.0,1656418.0,1.58,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,BlackRock Energy and Resources Trust,NYSE
PSIG,2.67,840250.0,1725058.0,267222.0,21.67,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,PS International Group Ltd. - Ordinary Shares,NASDAQ
TRT,10.1,160570.0,1724133.0,1640262.0,6.07,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Trio-Tech International Common Stock,NYSE American
CRBU,1.27,1111880.0,1720721.0,1525684.0,5.1,False,PRICE|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Caribou Biosciences, Inc. - Common Stock",NASDAQ
ANVS,1.12,1176080.0,1718901.0,1138866.0,6.71,False,PRICE|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Annovis Bio, Inc. Common Stock",NYSE
MRBK,19.61,87040.0,1713643.0,1228918.0,2.66,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Meridian Corporation - Common Stock,NASDAQ
HHS,4.2,412800.0,1711090.0,441136.0,6.01,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Harte Hanks, Inc. - Common Stock",NASDAQ
WSBF,21.37,80670.0,1709428.0,1370084.0,1.79,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,"Waterstone Financial, Inc. - Common Stock",NASDAQ
ALLT,7.52,221995.0,1702198.0,1443933.0,2.99,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Allot Ltd. - Ordinary Shares,NASDAQ
SGHT,8.14,204795.0,1696403.0,1371437.0,4.45,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Sight Sciences, Inc. - Common Stock",NASDAQ
BIRD,2.44,652935.0,1689055.0,709009.0,6.77,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Smartbird, Inc. - Class A Common Stock",NASDAQ
BNTC,12.19,131425.0,1684702.0,1293700.0,5.91,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Benitec Biopharma Inc. - Common Stock,NASDAQ
OPTX,7.1,206740.0,1680219.0,1609755.0,7.76,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Syntec Optics Holdings, Inc. - Class A Common Stock",NASDAQ
ESOA,11.38,142050.0,1680196.0,1736042.0,3.7,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Energy Services of America Corporation - Common Stock,NASDAQ
FCCO,34.1,49375.0,1671763.0,1583230.0,2.77,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,First Community Corporation - Common Stock,NASDAQ
WCT,7.15,1380180.0,1669441.0,262215.0,17.32,False,AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Wellchange Holdings Company Limited - Class A Ordinary shares,NASDAQ
COOK,49.2,30915.0,1667601.0,1436146.0,4.96,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Traeger, Inc. Common Stock",NYSE
JMSB,23.05,72080.0,1663726.0,981393.0,2.94,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"John Marshall Bancorp, Inc. - Common Stock",NASDAQ
BLRK,10.11,164365.0,1656241.0,165644.0,0.11,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,Bluerock Acquisition Corp. - Class A Ordinary Shares,NASDAQ
EXFY,2.16,673680.0,1648022.0,1487883.0,6.01,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Expensify, Inc. - Class A Common Stock",NASDAQ
RC,1.64,917300.0,1647829.0,1495798.0,5.23,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Ready Capital Corporation Common Stock,NYSE
MITT,6.56,246140.0,1647213.0,1559997.0,1.85,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,"TPG Mortgage Investment Trust, Inc. Common Stock",NYSE
AEYE,7.93,211930.0,1633423.0,955154.0,8.84,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"AudioEye, Inc. - Common Stock",NASDAQ
CMDB,24.51,77950.0,1628523.0,1411479.0,4.79,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Costamare Bulkers Holdings Limited Common Stock,NYSE
VIVO,3.99,376595.0,1627160.0,1268052.0,6.27,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,VivoPower PLC - Class A Ordinary Shares,NASDAQ
FNRN,17.26,94130.0,1625947.0,1486360.0,2.12,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,First Northern Community Bancorp - Common stock,NASDAQ
NUWE,0.77,1627540.0,1623338.0,318193.0,9.21,False,PRICE|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Nuwellis, Inc. - Common Stock",NASDAQ
OBT,38.28,42630.0,1621157.0,1434590.0,3.01,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Orange County Bancorp, Inc. - Common Stock",NASDAQ
SPOK,10.65,153360.0,1618702.0,1467862.0,1.78,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,"Spok Holdings, Inc. - Common Stock",NASDAQ
SMC,34.05,47055.0,1618327.0,1734330.0,2.41,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Summit Midstream Corporation Common Stock,NYSE
PROP,0.45,2708615.0,1618228.0,1010880.0,13.26,False,PRICE|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Prairie Operating Co. - Common Stock,NASDAQ
NIKI,5.71,253290.0,1617941.0,196872.0,10.47,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Niki BioSolutions, Inc. - Common Stock",NASDAQ
MDCX,0.16,9020860.0,1617178.0,531109.0,9.98,False,PRICE|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Medicus Pharma Ltd. - Common Stock,NASDAQ
LYEL,11.96,111530.0,1616358.0,1304024.0,6.63,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Lyell Immunopharma, Inc. - Common Stock",NASDAQ
KINS,19.22,81530.0,1613381.0,1565785.0,2.48,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Kingstone Companies, Inc - Common Stock",NASDAQ
CNDT,1.57,976590.0,1611304.0,1493365.0,6.22,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Conduent Incorporated - Common Stock,NASDAQ
FISN,7.16,224015.0,1609653.0,1577392.0,8.26,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Deep Fission, Inc. - Common Stock",NASDAQ
SKYH,10.01,155060.0,1608912.0,1426304.0,2.82,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Sky Harbour Group Corporation Class A Common Stock,NYSE
NYAX,47.2,31965.0,1603798.0,916798.0,2.75,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Nayax Ltd. - Ordinary Shares,NASDAQ
VTVT,31.97,49315.0,1602799.0,1402219.0,4.24,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,vTv Therapeutics Inc. - Class A Common Stock,NASDAQ
OVBC,46.69,35045.0,1600458.0,1428595.0,2.6,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Ohio Valley Banc Corp. - Common Stock,NASDAQ
FMAO,35.47,46415.0,1598566.0,1440366.0,2.49,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Farmers & Merchants Bancorp, Inc. - Common Stock",NASDAQ
AIB,1.39,1208945.0,1598221.0,1152347.0,13.15,False,PRICE|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,AIB Data Centers Inc. Common Stock,NYSE American
CXDO,5.72,258825.0,1597171.0,1427768.0,3.47,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Crexendo, Inc. - Common Stock",NASDAQ
MYSZ,1.73,534770.0,1592656.0,92709.0,11.23,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"My Size, Inc. - Common Stock",NASDAQ
CXAI,2.84,380784.0,1591400.0,689532.0,11.87,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,CXApp Inc. - Class A Common Stock,NASDAQ
BCML,30.1,52770.0,1583231.0,1529698.0,2.41,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,BayCom Corp - Common Stock,NASDAQ
NMTC,1.56,809900.0,1578218.0,129009.0,13.34,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,NeuroOne Medical Technologies Corporation - Common Stock,NASDAQ
